rms,label
0.0005055939519129193,0
0.0006532023025111091,0
0.0009826634271376806,0
0.0009364535714724582,0
0.00135194262838002,0
0.003665350639624374,0
0.009708880738435005,1
0.008645883797861065,1
0.02077938118460056,1
0.02297875461351542,1
0.011740222495090184,1
0.003969170107708287,1
0.0014872171409301548,0
0.0033648045042334457,0
0.0016763081661749927,0
0.0009235525198897689,0
0.0015458130649685135,0
0.0007352360179515186,0
0.0012780366074193758,0
0.0028092026849423422,0
0.0007118716074891842,0
0.002544146723160436,0
0.012131489880347304,1
0.013227693001214439,1
0.014385608600357121,1
0.012955745324481027,1
0.018366850601529598,1
0.023499824514021467,1
0.02524839736979168,1
0.013194771634136699,1
0.015061309300560124,1
0.007105386056984526,0
0.004591401645841201,0
0.002683504104045217,0
0.005402363376104682,0
0.0028600694773423174,0
0.002792898536573034,0
0.003550185242950864,0
0.005474007720914914,0
0.00748379140979009,1
0.012823037104929658,1
0.01886371994279595,1
0.007024433193039285,1
0.00802916843328327,1
0.020274641215601758,1
0.058581350987766255,1
0.03181318709556228,1
0.023965077491751707,1
0.01296958634172788,0
0.01502839338086238,0
0.016842385423744416,0
0.009985771322356006,0
0.009004477057236964,0
0.007717379124515856,0
0.0062380752110762225,0
0.006148730649983215,0
0.00841330896955036,1
0.014812417455844756,1
0.017044931561214657,1
0.0052615053986848235,1
0.00535233782921362,1
0.005010679657334378,1
0.004930854282036319,1
0.0032632004188629282,0
0.008570121212903115,0
0.0025600366872853644,0
0.0034575221507400925,0
0.0012969938722392732,0
0.0031563652277764817,0
0.004230313239017395,0
0.0013677298158027986,0
0.004510799984919792,0
0.005200058753160376,1
0.007161625925698134,1
0.01858613519625243,1
0.011778659972537856,1
0.009992269954564967,1
0.005354643038692988,1
0.005333819220264455,1
0.004815508151469887,1
0.005460833340605796,1
0.003247652429112967,0
0.0055152628228819925,0
0.003076511447270767,0
0.0036173931306223033,0
0.0033871911435771063,0
0.0008848850361089639,0
0.0016156979711489663,0
0.00566328531264437,0
0.008931595299104821,1
0.011787565558746443,1
0.012827026692122035,1
0.013674864502966677,1
0.006689313185141944,1
0.005201309008054716,1
0.007258864212199569,1
0.003737862554905832,1
0.002640521352256403,0
0.0022620800269877233,0
0.0014294695689052324,0
0.00032427972591885,0
0.002018161943042571,0
0.006007307141223002,0
0.0026570744838529765,0
0.003135211057770749,0
0.005324774629349724,0
0.010573899570016103,1
0.012850920819589455,1
0.013556360522623814,1
0.012127889173332865,1
0.006576796883434731,1
0.004644322381807735,1
0.004541709682714589,1
0.004285266681274452,1
0.0027483245894133015,0
0.0018242396891390554,0
0.0020473569832248845,0
0.0009213084085510457,0
0.001262215514137386,0
0.0038115069617606244,0
0.0018675935243408364,0
0.005262233997945198,0
0.005386270554636891,0
0.009297126243422242,1
0.009177081798346523,1
0.01386243930187413,1
0.013396019788364332,1
0.007163483555802104,1
0.004809483527720012,1
0.005785796038700525,1
0.0033739811055140253,1
0.004264105490932735,0
0.0021402636079729223,0
0.003929843099553618,0
0.0026343725692775494,0
0.002801966750850779,0
0.003680058423251569,0
0.0022552662776749483,0
0.0018741470746208432,0
0.001976661075075203,0
0.008812545161604108,0
0.007045404918400646,1
0.01272019592966672,1
0.004935120938945256,1
0.005451398481088605,1
0.0024769968841871367,1
0.0018990933822542566,1
0.001037592116121883,0
0.0034712142309411835,0
0.0024932160802704543,0
0.0023912925515185185,0
0.0034119085662510347,0
0.00239820946636957,0
0.0004013588315786096,0
0.004563981094568716,0
0.004478451349478174,0
0.0034325698225631286,0
0.007273615230997628,0
0.012745151892756103,1
0.006194284751650684,1
0.0035772582548455104,1
0.005012121517262223,1
0.004900064095446748,1
0.0021196672530359715,1
0.0014242360777391662,1
0.006036882985839116,0
0.0013809359183388447,0
0.0035716298714379415,0
0.00115861387633611,0
0.0022605636588724533,0
0.0009582103512028751,0
0.0014760775825907934,0
0.006932830874415666,0
0.012396327043200882,1
0.01769020232129428,1
0.022133259951645647,1
0.011217098957095852,1
0.006218498515309486,1
0.006863618793387272,1
0.00408641390686153,1
0.002203627929574724,1
0.004399640394253589,0
0.004398916396400834,0
0.00386211189034566,0
0.002097274919474003,0
0.00147153499686081,0
0.002020893740207465,0
0.002209942308895376,0
0.0015496190514535972,0
0.0016126163675424343,0
0.0038489470157808616,0
0.0191240466632786,1
0.02000450985239888,1
0.020133308002430177,1
0.014453171702458788,1
0.013753600126569163,1
0.0028115748508501354,1
0.00149854542854943,0
0.0008169996859972526,0
